Year,Month,ClimateRegionIndex,SpeciesName,CohortAge,CohortWoodBiomass,CohortLeafBiomass,CohortBiomass,MortalityAGEwoodBiomass,MortalityAGEleafBiomass,MortalityTHINwoodBiomass,MortalityTHINleafBiomass,BaseLAI,SeaonalAdjustLAI,ActualLAI,SiteLAI,TreeLAI,GrowthLimitLAI,GrowthLimitSoilWater,GrowthLimitT,GrowthLimitN,GrowthLimitLAIcompetition,MaximumANPP,ActualWoodANPP,ActualLeafANPP,DeltaWood,DeltaLeaf,CohortMaximumBiomass,TotalSiteBiomass,AvailableWater,SoilTemperature,MineralNalloc,ResorbedNalloc,MineralNconsumed,ResorbedNconsumed,TotalNDemand,
60, 9, 1, QUAL, 65, 9530.7, 50.9, 9581.6, 0.003, 1E-05, 28.681, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.03, 0.98, 1, 0.62, 380, 4.953, 1.2382, -23.731, 1.2382, 37000, 9581, 1.7, 21.5, 2.027, 2.133, 0.077, 0, 0.077, 
60, 10, 1, QUAL, 65, 9506.9, 52.1, 9559.1, 0.003, 2E-05, 30.773, 52.14384, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 1, 0.84, 1, 0.62, 380, 125.804, 31.451, 95.028, -20.6929, 37000, 9559, 3.9, 14, 2.148, 2.133, 1.964, 0, 1.964, 
60, 11, 1, QUAL, 65, 9602, 31.5, 9633.4, 0.003, 1E-05, 30.925, 31.45098, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 1, 0.78, 1, 0.62, 380, 116.726, 29.1816, 85.799, -2.2694, 37000, 9633, 10, 11.3, 1.038, 3.11, 0, 0, 1.822, 
60, 12, 1, QUAL, 65, 9687.8, 29.2, 9716.9, 0.003, 1E-05, 29.063, 29.18162, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -29.066, -29.1816, 37000, 9716, 6, 4.9, 0.709, 3.699, 0, 0, 0, 
60, 1, 1, QUAL, 65, 9658.7, 0, 9658.7, 0.003, 0, 28.976, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -28.979, 0, 37000, 9658, 8.3, 3.5, 1.113, 4.246, 0, 0, 0, 
60, 2, 1, QUAL, 65, 9629.7, 0, 9629.7, 0.003, 0, 28.889, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -28.892, 0, 37000, 9629, 13.3, 7.4, 1.45, 4.246, 0, 0, 0, 
60, 3, 1, QUAL, 65, 9600.8, 0, 9600.8, 0.003, 0, 28.802, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -28.805, 0, 37000, 9600, 9.3, 11.7, 1.753, 4.246, 0, 0, 0, 
60, 4, 1, QUAL, 65, 9572, 0, 9572, 0.003, 0, 30.248, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.383, 21.3457, 55.132, 21.3457, 37000, 9572, 5.2, 15.2, 1.973, 4.246, 0, 1.333, 1.333, 
60, 5, 1, QUAL, 65, 9627.1, 21.3, 9648.5, 0.003, 1E-05, 30.347, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.56, 0.96, 1, 0.62, 380, 80.538, 20.1345, 50.188, 20.1345, 37000, 9648, 4.9, 20.7, 2.194, 2.913, 0, 1.257, 1.257, 
60, 6, 1, QUAL, 66, 9677.3, 41.5, 9718.8, 0.003, 1E-05, 29.06, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.01, 1, 1, 0.61, 380, 1.501, 0.3752, -27.562, 0.3752, 37000, 9718, 0.8, 24.5, 2.405, 1.656, 0, 0.023, 0.023, 
60, 7, 1, QUAL, 66, 9649.8, 41.9, 9691.6, 0.003, 1E-05, 29.558, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.22, 0.99, 1, 0.62, 380, 33.175, 8.2938, 3.614, 8.2938, 37000, 9691, 4.6, 26.7, 2.599, 0.086, 0.518, 0, 0.518, 
60, 8, 1, QUAL, 66, 9653.4, 50.1, 9703.5, 0.003, 2E-05, 29.015, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.02, 1, 1, 0.62, 380, 2.991, 0.7479, -26.027, 0.7478, 37000, 9703, 2.4, 25.1, 2.3, 0.086, 0.047, 0, 0.047, 
60, 9, 1, QUAL, 66, 9627.4, 50.9, 9678.3, 0.003, 2E-05, 28.973, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.03, 0.98, 1, 0.62, 380, 4.949, 1.2374, -24.026, 1.2373, 37000, 9678, 1.7, 21.5, 2.447, 0.086, 0.077, 0, 0.077, 
60, 10, 1, QUAL, 66, 9603.3, 52.1, 9655.5, 0.003, 2E-05, 31.102, 52.13433, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 1, 0.84, 1, 0.62, 380, 125.77, 31.4425, 94.665, -20.6918, 37000, 9655, 3.9, 14, 2.564, 0.086, 1.963, 0, 1.963, 
60, 11, 1, QUAL, 66, 9698, 31.4, 9729.4, 0.003, 1E-05, 31.25, 31.44254, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 1, 0.78, 1, 0.61, 380, 116.695, 29.1737, 85.442, -2.2688, 37000, 9729, 10, 11.3, 1.292, 1.063, 0, 0, 1.822, 
60, 12, 1, QUAL, 66, 9783.4, 29.2, 9812.6, 0.003, 1E-05, 29.35, 29.1737, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -29.353, -29.1737, 37000, 9812, 6, 4.9, 0.719, 1.652, 0, 0, 0, 
60, 1, 1, QUAL, 66, 9754.1, 0, 9754.1, 0.003, 0, 29.262, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -29.265, 0, 37000, 9754, 8.3, 3.5, 1.127, 2.198, 0, 0, 0, 
60, 2, 1, QUAL, 66, 9724.8, 0, 9724.8, 0.003, 0, 29.174, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -29.177, 0, 37000, 9724, 13.3, 7.4, 1.466, 2.198, 0, 0, 0, 
60, 3, 1, QUAL, 66, 9695.6, 0, 9695.6, 0.003, 0, 29.087, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -29.09, 0, 37000, 9695, 9.3, 11.7, 1.769, 2.198, 0, 0, 0, 
60, 4, 1, QUAL, 66, 9666.5, 0, 9666.5, 0.003, 0, 30.559, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.383, 21.3457, 54.821, 21.3457, 37000, 9666, 5.2, 15.2, 1.995, 2.198, 0, 1.333, 1.333, 
60, 5, 1, QUAL, 66, 9721.4, 21.3, 9742.7, 0.003, 1E-05, 30.655, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.56, 0.96, 1, 0.61, 380, 80.516, 20.1291, 49.858, 20.1291, 37000, 9742, 4.9, 20.7, 2.226, 0.865, 0.392, 0.865, 1.257, 
60, 6, 1, QUAL, 67, 9771.2, 41.5, 9812.7, 0.003, 1E-05, 29.342, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.01, 1, 1, 0.61, 380, 1.5, 0.3751, -27.845, 0.375, 37000, 9812, 0.8, 24.5, 2.064, 0, 0.023, 0, 0.023, 
60, 7, 1, QUAL, 67, 9743.4, 41.8, 9785.2, 0.003, 1E-05, 29.849, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.22, 0.99, 1, 0.61, 380, 33.166, 8.2916, 3.314, 8.2916, 37000, 9785, 4.6, 26.7, 2.241, 0, 0.518, 0, 0.518, 
60, 8, 1, QUAL, 67, 9746.7, 50.1, 9796.8, 0.003, 2E-05, 29.296, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.02, 1, 1, 0.61, 380, 2.99, 0.7474, -26.31, 0.7474, 37000, 9796, 2.4, 25.1, 1.977, 0, 0.047, 0, 0.047, 
60, 9, 1, QUAL, 67, 9720.4, 50.9, 9771.3, 0.003, 2E-05, 29.253, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 0.03, 0.98, 1, 0.61, 380, 4.947, 1.2367, -24.309, 1.2367, 37000, 9771, 1.7, 21.5, 2.132, 0, 0.077, 0, 0.077, 
60, 10, 1, QUAL, 67, 9696.1, 52.1, 9748.2, 0.003, 2E-05, 31.42, 52.12543, 3.5, 1, 3.5, 3.5, 3.5, 0.8, 1, 0.84, 1, 0.61, 380, 125.737, 31.4343, 94.314, -20.6911, 37000, 9748, 3.9, 14, 2.255, 0, 1.963, 0, 1.963, 
60, 11, 1, QUAL, 67, 9790.4, 31.4, 9821.8, 0.003, 1E-05, 31.564, 31.4343, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.78, 1, 0.61, 380, 116.664, 29.166, 85.097, -2.2683, 37000, 9821, 10, 11.3, 1.125, 0.977, 0, 0, 1.821, 
60, 12, 1, QUAL, 67, 9875.5, 29.2, 9904.7, 0.003, 1E-05, 29.626, 29.16598, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -29.63, -29.166, 37000, 9904, 6, 4.9, 0.728, 1.566, 0, 0, 0, 
60, 1, 1, QUAL, 67, 9845.9, 0, 9845.9, 0.003, 0, 29.538, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -29.541, 0, 37000, 9845, 8.3, 3.5, 1.138, 2.112, 0, 0, 0, 
60, 2, 1, QUAL, 67, 9816.3, 0, 9816.3, 0.003, 0, 29.449, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -29.452, 0, 37000, 9816, 13.3, 7.4, 1.478, 2.112, 0, 0, 0, 
60, 3, 1, QUAL, 67, 9786.9, 0, 9786.9, 0.003, 0, 29.361, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -29.364, 0, 37000, 9786, 9.3, 11.7, 1.781, 2.112, 0, 0, 0, 
60, 4, 1, QUAL, 67, 9757.5, 0, 9757.5, 0.003, 0, 30.858, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.383, 21.3456, 54.521, 21.3456, 37000, 9757, 5.2, 15.2, 2.011, 2.112, 0, 1.333, 1.333, 
60, 5, 1, QUAL, 67, 9812, 21.3, 9833.4, 0.003, 1E-05, 30.952, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.56, 0.96, 1, 0.61, 380, 80.495, 20.1238, 49.54, 20.1238, 37000, 9833, 4.9, 20.7, 2.247, 0.779, 0.477, 0.779, 1.257, 
60, 6, 1, QUAL, 68, 9861.6, 41.5, 9903, 0.003, 1E-05, 29.613, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.01, 1, 1, 0.61, 380, 1.5, 0.3749, -28.117, 0.3749, 37000, 9903, 0.8, 24.5, 2.009, 0, 0.023, 0, 0.023, 
60, 7, 1, QUAL, 68, 9833.4, 41.8, 9875.3, 0.003, 1E-05, 30.13, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.22, 0.99, 1, 0.61, 380, 33.158, 8.2894, 3.025, 8.2894, 37000, 9875, 4.6, 26.7, 2.186, 0, 0.518, 0, 0.518, 
60, 8, 1, QUAL, 68, 9836.5, 50.1, 9886.6, 0.003, 2E-05, 29.566, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.02, 1, 1, 0.61, 380, 2.988, 0.747, -26.581, 0.747, 37000, 9886, 2.4, 25.1, 1.938, 0, 0.047, 0, 0.047, 
60, 9, 1, QUAL, 68, 9809.9, 50.9, 9860.8, 0.003, 2E-05, 29.523, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.03, 0.98, 1, 0.61, 380, 4.945, 1.2362, -24.582, 1.2362, 37000, 9860, 1.7, 21.5, 2.098, 0, 0.077, 0, 0.077, 
60, 10, 1, QUAL, 68, 9785.3, 52.1, 9837.4, 0.003, 2E-05, 31.725, 52.11705, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.84, 1, 0.61, 380, 125.705, 31.4263, 93.977, -20.6908, 37000, 9837, 3.9, 14, 2.223, 0, 1.962, 0, 1.962, 
60, 11, 1, QUAL, 68, 9879.3, 31.4, 9910.7, 0.003, 1E-05, 31.866, 31.42627, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.78, 1, 0.61, 380, 116.634, 29.1585, 84.765, -2.2678, 37000, 9910, 10, 11.3, 1.112, 0.976, 0, 0, 1.821, 
60, 12, 1, QUAL, 68, 9964.1, 29.2, 9993.2, 0.003, 1E-05, 29.892, 29.15847, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -29.895, -29.1585, 37000, 9993, 6, 4.9, 0.735, 1.565, 0, 0, 0, 
60, 1, 1, QUAL, 68, 9934.2, 0, 9934.2, 0.003, 0, 29.802, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -29.806, 0, 37000, 9934, 8.3, 3.5, 1.147, 2.112, 0, 0, 0, 
60, 2, 1, QUAL, 68, 9904.4, 0, 9904.4, 0.003, 0, 29.713, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -29.716, 0, 37000, 9904, 13.3, 7.4, 1.488, 2.112, 0, 0, 0, 
60, 3, 1, QUAL, 68, 9874.6, 0, 9874.6, 0.003, 0, 29.624, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -29.627, 0, 37000, 9874, 9.3, 11.7, 1.792, 2.112, 0, 0, 0, 
60, 4, 1, QUAL, 68, 9845, 0, 9845, 0.003, 0, 31.147, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.382, 21.3456, 54.233, 21.3456, 37000, 9845, 5.2, 15.2, 2.024, 2.112, 0, 1.333, 1.333, 
60, 5, 1, QUAL, 68, 9899.2, 21.3, 9920.6, 0.003, 1E-05, 31.238, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.56, 0.96, 1, 0.61, 380, 80.475, 20.1187, 49.234, 20.1187, 37000, 9920, 4.9, 20.7, 2.264, 0.779, 0.478, 0.779, 1.256, 
60, 6, 1, QUAL, 69, 9948.5, 41.5, 9989.9, 0.003, 1E-05, 29.874, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.01, 1, 1, 0.61, 380, 1.499, 0.3748, -28.379, 0.3748, 37000, 9989, 0.8, 24.5, 2.029, 0, 0.023, 0, 0.023, 
60, 7, 1, QUAL, 69, 9920.1, 41.8, 9961.9, 0.003, 1E-05, 30.399, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.22, 0.99, 1, 0.61, 380, 33.149, 8.2873, 2.746, 8.2873, 37000, 9961, 4.6, 26.7, 2.206, 0, 0.517, 0, 0.517, 
60, 8, 1, QUAL, 69, 9922.8, 50.1, 9973, 0.003, 2E-05, 29.826, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.02, 1, 1, 0.61, 380, 2.987, 0.7468, -26.842, 0.7468, 37000, 9972, 2.4, 25.1, 1.956, 0, 0.047, 0, 0.047, 
60, 9, 1, QUAL, 69, 9896, 50.9, 9946.9, 0.003, 2E-05, 29.783, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.03, 0.98, 1, 0.61, 380, 4.944, 1.2359, -24.843, 1.2359, 37000, 9946, 1.7, 21.5, 2.115, 0, 0.077, 0, 0.077, 
60, 10, 1, QUAL, 69, 9871.2, 52.1, 9923.3, 0.003, 2E-05, 32.02, 52.10909, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.84, 1, 0.61, 380, 125.674, 31.4185, 93.651, -20.6906, 37000, 9923, 3.9, 14, 2.241, 0, 1.962, 0, 1.962, 
60, 11, 1, QUAL, 69, 9964.8, 31.4, 9996.2, 0.003, 1E-05, 32.157, 31.41846, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.78, 1, 0.61, 380, 116.605, 29.1512, 84.444, -2.2673, 37000, 9996, 10, 11.3, 1.129, 0.976, 0, 0, 1.82, 
60, 12, 1, QUAL, 69, 10049.3, 29.2, 10078.4, 0.003, 1E-05, 30.148, 29.15117, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -30.151, -29.1512, 37000, 10078, 6, 4.9, 0.742, 1.565, 0, 0, 0, 
60, 1, 1, QUAL, 69, 10019.1, 0, 10019.1, 0.003, 0, 30.057, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -30.061, 0, 37000, 10019, 8.3, 3.5, 1.157, 2.111, 0, 0, 0, 
60, 2, 1, QUAL, 69, 9989, 0, 9989, 0.003, 0, 29.967, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -29.971, 0, 37000, 9989, 13.3, 7.4, 1.499, 2.111, 0, 0, 0, 
60, 3, 1, QUAL, 69, 9959.1, 0, 9959.1, 0.003, 0, 29.877, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -29.881, 0, 37000, 9959, 9.3, 11.7, 1.803, 2.111, 0, 0, 0, 
60, 4, 1, QUAL, 69, 9929.2, 0, 9929.2, 0.003, 0, 31.424, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.382, 21.3456, 53.955, 21.3456, 37000, 9929, 5.2, 15.2, 2.037, 2.111, 0, 1.333, 1.333, 
60, 5, 1, QUAL, 69, 9983.1, 21.3, 10004.5, 0.003, 1E-05, 31.513, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.56, 0.96, 1, 0.61, 380, 80.455, 20.1138, 48.939, 20.1138, 37000, 10004, 4.9, 20.7, 2.282, 0.778, 0.478, 0.778, 1.256, 
60, 6, 1, QUAL, 70, 10032.1, 41.5, 10073.5, 0.004, 1E-05, 30.126, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.01, 1, 1, 0.61, 380, 1.499, 0.3747, -28.631, 0.3747, 37000, 10073, 0.8, 24.5, 2.05, 0, 0.023, 0, 0.023, 
70, 7, 1, QUAL, 70, 10003.5, 41.8, 10045.3, 0.004, 1E-05, 30.659, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.22, 0.99, 1, 0.61, 380, 33.141, 8.2853, 2.478, 8.2852, 37000, 10045, 4.6, 26.7, 2.228, 0, 0.517, 0, 0.517, 
70, 8, 1, QUAL, 70, 10005.9, 50.1, 10056, 0.004, 2E-05, 30.076, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.02, 1, 1, 0.61, 380, 2.987, 0.7466, -27.093, 0.7466, 37000, 10056, 2.4, 25.1, 1.976, 0, 0.047, 0, 0.047, 
70, 9, 1, QUAL, 70, 9978.8, 50.9, 10029.7, 0.004, 2E-05, 30.033, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.03, 0.98, 1, 0.61, 380, 4.942, 1.2356, -25.094, 1.2356, 37000, 10029, 1.7, 21.5, 2.135, 0, 0.077, 0, 0.077, 
70, 10, 1, QUAL, 70, 9953.7, 52.1, 10005.8, 0.004, 2E-05, 32.303, 52.10147, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.84, 1, 0.61, 380, 125.644, 31.4109, 93.337, -20.6906, 37000, 10005, 3.9, 14, 2.261, 0, 1.961, 0, 1.961, 
70, 11, 1, QUAL, 70, 10047.1, 31.4, 10078.5, 0.004, 1E-05, 32.437, 31.41088, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.78, 1, 0.61, 380, 116.576, 29.1441, 84.135, -2.2668, 37000, 10078, 10, 11.3, 1.147, 0.976, 0, 0, 1.82, 
70, 12, 1, QUAL, 70, 10131.2, 29.1, 10160.4, 0.004, 1E-05, 30.394, 29.14409, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -30.397, -29.1441, 37000, 10160, 6, 4.9, 0.749, 1.565, 0, 0, 0, 
70, 1, 1, QUAL, 70, 10100.8, 0, 10100.8, 0.004, 0, 30.302, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -30.306, 0, 37000, 10100, 8.3, 3.5, 1.167, 2.111, 0, 0, 0, 
70, 2, 1, QUAL, 70, 10070.5, 0, 10070.5, 0.004, 0, 30.212, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -30.215, 0, 37000, 10070, 13.3, 7.4, 1.51, 2.111, 0, 0, 0, 
70, 3, 1, QUAL, 70, 10040.3, 0, 10040.3, 0.004, 0, 30.121, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -30.124, 0, 37000, 10040, 9.3, 11.7, 1.813, 2.111, 0, 0, 0, 
70, 4, 1, QUAL, 70, 10010.2, 0, 10010.2, 0.004, 0, 31.692, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.382, 21.3456, 53.687, 21.3456, 37000, 10010, 5.2, 15.2, 2.051, 2.111, 0, 1.333, 1.333, 
70, 5, 1, QUAL, 70, 10063.9, 21.3, 10085.2, 0.004, 1E-05, 31.778, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.56, 0.96, 1, 0.61, 380, 80.436, 20.109, 48.654, 20.109, 37000, 10085, 4.9, 20.7, 2.301, 0.778, 0.478, 0.778, 1.256, 
70, 6, 1, QUAL, 71, 10112.5, 41.5, 10154, 0.004, 2E-05, 30.367, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.01, 1, 1, 0.61, 380, 1.498, 0.3746, -28.873, 0.3745, 37000, 10153, 0.8, 24.5, 2.072, 0, 0.023, 0, 0.023, 
70, 7, 1, QUAL, 71, 10083.6, 41.8, 10125.5, 0.004, 2E-05, 30.909, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.22, 0.99, 1, 0.61, 380, 33.133, 8.2833, 2.22, 8.2833, 37000, 10125, 4.6, 26.7, 2.25, 0, 0.517, 0, 0.517, 
70, 8, 1, QUAL, 71, 10085.9, 50.1, 10136, 0.004, 2E-05, 30.317, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.02, 1, 1, 0.61, 380, 2.986, 0.7465, -27.335, 0.7465, 37000, 10135, 2.4, 25.1, 1.995, 0, 0.047, 0, 0.047, 
70, 9, 1, QUAL, 71, 10058.5, 50.9, 10109.4, 0.004, 2E-05, 30.273, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.03, 0.98, 1, 0.61, 380, 4.942, 1.2354, -25.336, 1.2354, 37000, 10109, 1.7, 21.5, 2.155, 0, 0.077, 0, 0.077, 
70, 10, 1, QUAL, 71, 10033.2, 52.1, 10085.3, 0.004, 2E-05, 32.577, 52.09418, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.84, 1, 0.61, 380, 125.614, 31.4035, 93.033, -20.6907, 37000, 10085, 3.9, 14, 2.283, 0, 1.961, 0, 1.961, 
70, 11, 1, QUAL, 71, 10126.2, 31.4, 10157.6, 0.004, 1E-05, 32.707, 31.40351, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.78, 1, 0.61, 380, 116.549, 29.1372, 83.838, -2.2663, 37000, 10157, 10, 11.3, 1.165, 0.976, 0, 0, 1.819, 
70, 12, 1, QUAL, 71, 10210.1, 29.1, 10239.2, 0.004, 1E-05, 30.63, 29.13722, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -30.634, -29.1372, 37000, 10239, 6, 4.9, 0.757, 1.564, 0, 0, 0, 
70, 1, 1, QUAL, 71, 10179.4, 0, 10179.4, 0.004, 0, 30.538, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.61, 1, 1, 380, 0, 0, -30.542, 0, 37000, 10179, 8.3, 3.5, 1.176, 2.11, 0, 0, 0, 
70, 2, 1, QUAL, 71, 10148.9, 0, 10148.9, 0.004, 0, 30.447, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.69, 1, 1, 380, 0, 0, -30.45, 0, 37000, 10148, 13.3, 7.4, 1.521, 2.11, 0, 0, 0, 
70, 3, 1, QUAL, 71, 10118.4, 0, 10118.4, 0.004, 0, 30.355, 0, 3.5, 0, 0, 0, 0, 0, 1, 0.79, 1, 1, 380, 0, 0, -30.359, 0, 37000, 10118, 9.3, 11.7, 1.824, 2.11, 0, 0, 0, 
70, 4, 1, QUAL, 71, 10088.1, 0, 10088.1, 0.004, 0, 31.949, 0, 3.5, 0, 1, 1, 1, 0.37, 1, 0.86, 1, 0.87, 380, 85.382, 21.3455, 53.429, 21.3455, 37000, 10088, 5.2, 15.2, 2.065, 2.11, 0, 1.333, 1.333, 
70, 5, 1, QUAL, 71, 10141.5, 21.3, 10162.9, 0.004, 1E-05, 32.033, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.56, 0.96, 1, 0.61, 380, 80.417, 20.1043, 48.381, 20.1043, 37000, 10162, 4.9, 20.7, 2.32, 0.777, 0.478, 0.777, 1.255, 
70, 6, 1, QUAL, 72, 10189.9, 41.4, 10231.3, 0.004, 2E-05, 30.6, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.01, 1, 1, 0.61, 380, 1.498, 0.3744, -29.106, 0.3744, 37000, 10231, 0.8, 24.5, 2.094, 0, 0.023, 0, 0.023, 
70, 7, 1, QUAL, 72, 10160.8, 41.8, 10202.6, 0.004, 2E-05, 31.15, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.22, 0.99, 1, 0.61, 380, 33.125, 8.2813, 1.972, 8.2813, 37000, 10202, 4.6, 26.7, 2.273, 0.891, 0.517, 0, 0.517, 
70, 8, 1, QUAL, 72, 10162.8, 50.1, 10212.9, 0.004, 2E-05, 30.549, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.02, 1, 1, 0.61, 380, 2.986, 0.7464, -27.567, 0.7464, 37000, 10212, 2.4, 25.1, 2.015, 0.891, 0.047, 0, 0.047, 
70, 9, 1, QUAL, 72, 10135.2, 50.9, 10186, 0.004, 2E-05, 30.505, 0, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 0.03, 0.98, 1, 0.61, 380, 4.941, 1.2352, -25.568, 1.2352, 37000, 10186, 1.7, 21.5, 2.176, 0.891, 0.077, 0, 0.077, 
70, 10, 1, QUAL, 72, 10109.6, 52.1, 10161.7, 0.004, 2E-05, 32.84, 52.08718, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.84, 1, 0.61, 380, 125.585, 31.3964, 92.742, -20.6908, 37000, 10161, 3.9, 14, 2.304, 0.891, 1.96, 0, 1.96, 
70, 11, 1, QUAL, 72, 10202.4, 31.4, 10233.8, 0.004, 1E-05, 32.968, 31.39638, 3.5, 1, 3.5, 3.5, 3.5, 0.81, 1, 0.78, 1, 0.61, 380, 116.522, 29.1306, 83.551, -2.2658, 37000, 10233, 10, 11.3, 1.182, 1.867, 0, 0, 1.819, 
70, 12, 1, QUAL, 72, 10285.9, 29.1, 10315, 0.004, 1E-05, 30.858, 29.13056, 3.5, 1, 0, 0, 0, 0, 1, 0.64, 1, 1, 380, 0, 0, -30.862, -29.1306, 37000, 10315, 6, 4.9, 0.764, 2.456, 0, 0, 0, 
